sid,model_name,holdout_celltype,spearman,pearson,precision,edistance_cells,edistance_latents,edistance_local,mixing_index
221,cpa,Endothelial,0.5248019207683073,0.7127492807508943,0.32,7.705392938265575,12.435739040374756,8.18847602691132,0.8831890070002593
221,cpa,Epithelial,0.5281632653061225,0.6322138480572721,0.14,6.44537166488131,12.981975936889649,8.51616652989416,0.7197824005783299
221,cpa,Fibroblast,0.42837935174069625,0.778328713028186,0.2,5.208252349042053,11.514913082122803,7.920665957224003,0.6339508563387509
221,cpa,Myeloid,0.773829531812725,0.8022330069876876,0.3,6.778541326590949,12.443972206115722,8.737698056428389,0.5891405831959077
221,cpa,T_cell,0.6289075630252101,0.6837036822818348,0.14,6.698592693396091,12.267908477783203,9.554587512369014,0.7926140698264216
221,scgen,Endothelial,0.4487394957983193,0.7775292275788243,0.26,11.630837163267332,0.5927222728729248,13.921656283655892,0.7236142079336272
221,scgen,Epithelial,0.7034333733493396,0.7525958093805166,0.1,8.744752944007635,0.5697093963623047,11.615387124355326,0.7247573764085196
221,scgen,Fibroblast,0.7726770708283313,0.8661437435515426,0.4,7.0780674904080545,0.5812407493591308,11.460071789567312,0.511716621253406
221,scgen,Myeloid,0.609891956782713,0.7735374666040793,0.14,6.986254803630706,0.5966282844543457,10.995121939369188,0.4828356365438267
221,scgen,T_cell,0.6438895558223289,0.8724974674875948,0.26,8.006523898287474,0.3956493377685547,11.464424501897312,0.803574893471812
231,baseline,Endothelial,0.5538055222088836,0.3487696207595701,0.02,2.1157470875504534,,2.809892132792535,0.947754491017964
231,baseline,Epithelial,0.052292917166866744,-0.2361004743271197,0.06,1.1771601238184428,,1.8569695869502438,0.8048575302461837
231,baseline,Fibroblast,0.22036014405762305,0.16941870775706436,0.0,2.9167945884836994,,5.091498408931737,0.931335303712818
231,baseline,Myeloid,0.47198079231692674,0.33433977037434165,0.08,2.819434038948328,,4.205992995835555,0.9531702750116552
231,baseline,T_cell,0.5704201680672268,0.47157588791369065,0.02,1.6670535077250221,,2.937666396493195,0.9865910269085563
231,cellina-ablated,Endothelial,0.7441536614645858,0.7720938101854605,0.24,10.231192034587975,0.06786174774169922,11.167688648157325,0.9993527508090616
231,cellina-ablated,Epithelial,0.13133253301320527,0.10116892340744338,0.04,8.645818342374731,0.06139421463012695,11.342194792013398,0.7838681371392171
231,cellina-ablated,Fibroblast,-0.27145258103241293,-0.2791898603081058,0.12,13.655421274490717,0.061152172088623044,16.734604392538603,0.9219648481836438
231,cellina-ablated,Myeloid,0.5467947178871548,0.5433086489037663,0.02,7.783995592329235,0.060440444946289064,8.909687037607736,0.9236221787772659
231,cellina-ablated,T_cell,0.09771908763505403,0.08744296555659112,0.04,11.805233467347174,0.06273937225341797,13.895314939113883,0.9953628564804082
231,cellina,Endothelial,0.7211044417767106,0.7311532333114087,0.32,14.007433472759732,0.21453380584716797,14.73956633012323,0.9993527508090616
231,cellina,Epithelial,0.5920288115246098,0.6199174014507022,0.24,13.40490397181982,0.4064854621887207,16.315795091965317,0.7085861532687132
231,cellina,Fibroblast,0.19346938775510203,0.225384731053307,0.18,17.83059080957974,0.1192535400390625,21.609201886467304,0.9156311372642478
231,cellina,Myeloid,0.40398559423769503,0.3717191986766609,0.08,11.86300691986509,0.13314027786254884,13.714855850795198,0.7554510081897554
231,cellina,T_cell,0.1295078031212485,0.24510783161130137,0.14,16.108526075826717,0.1147160530090332,19.35881388278137,0.9742638534662648
231,cellina-graph,Endothelial,0.5373829531812724,0.5440886713673158,0.02,7.895343275408365,0.06989803314208984,8.86040628945307,0.1377117124973354
231,cellina-graph,Epithelial,0.4403841536614646,0.5355326121257913,0.16,9.069353449245613,0.07150554656982422,11.722822940045557,0.926284489466002
231,cellina-graph,Fibroblast,-0.33522208883553417,-0.4111031989967459,0.28,17.91802249327131,0.07740345001220703,22.27048974381271,0.22450706112622884
231,cellina-graph,Myeloid,0.45661464585834327,0.3596339248417488,0.08,9.944644625114751,0.07054481506347657,9.985674243570724,0.9394459243676663
231,cellina-graph,T_cell,-0.16024009603841535,-0.2441146363781916,0.18,13.515145420780385,0.08935966491699218,16.663637599760516,0.9344299703835268
231,cellina-mmd,Endothelial,0.6348619447779111,0.6436628289732217,0.18,14.32294425607455,0.0007081717252731323,15.48494677278947,0.9993527508090616
231,cellina-mmd,Epithelial,0.26549819927971186,0.21057590701129547,0.06,14.883120180028362,0.0010886669158935546,18.033368493846904,0.6796361643776101
231,cellina-mmd,Fibroblast,-0.04518607442977191,-0.09433359018141517,0.26,20.744761675777347,0.0009204268455505372,25.048413273288446,0.9106329443408095
231,cellina-mmd,Myeloid,0.4010084033613445,0.2541790791417015,0.04,14.333017346305667,0.0007319137454032898,16.288483489285817,0.9956750672952213
231,cellina-mmd,T_cell,-0.07611044417767106,-0.05127409923650126,0.18,18.4688147513212,0.0007088899612426758,21.85558489745069,0.9763505680500811
231,cpa,Endothelial,0.5325810324129652,0.3880655425938618,0.04,4.871724606008841,9.715212631225587,5.604035325197917,0.9386370462957581
231,cpa,Epithelial,-0.04576230492196878,-0.07920371284938826,0.06,5.6172116976338256,10.243484115600586,8.30404715843097,0.4215063080278595
231,cpa,Fibroblast,0.1741656662665066,0.24313579836165045,0.1,8.792371399659604,8.943709468841552,11.204446813525681,0.9253479882238088
231,cpa,Myeloid,0.02415366146458583,0.030609580492096094,0.06,6.42906779187831,9.378463649749756,8.3809036572387,0.6917114772174394
231,cpa,T_cell,0.576374549819928,0.5511736441227894,0.1,6.017572730750729,9.271819686889648,7.749922027374609,0.9690558710174156
231,scgen,Endothelial,0.7593277310924369,0.7718125017137839,0.18,10.506242274576481,0.13969688415527343,12.05601099844817,0.99056692440362
231,scgen,Epithelial,0.4661224489795918,0.4232850660990346,0.02,6.975785805853443,0.1978982925415039,10.458526950055077,0.7153889346667341
231,scgen,Fibroblast,0.07543817527010806,-0.053260838541040745,0.06,9.52709025478085,0.145819091796875,13.541358822539078,0.9173631144161813
231,scgen,Myeloid,0.39860744297719086,0.44266320568536494,0.12,9.075702565878043,0.1529362678527832,11.900530208019346,0.7469718103208448
231,scgen,T_cell,0.4063865546218487,0.4208000664840991,0.08,9.717135674437413,0.17727651596069335,13.2437829240834,0.9997681428240204
232,baseline,Endothelial,0.8040816326530611,0.7349464857845998,0.12,6.613331554863491,,10.064763136836678,0.9639219433523388
232,baseline,Epithelial,0.3661464585834333,0.3875071570561378,0.02,2.406147322116583,,4.107312291508822,0.6437093109351925
232,baseline,Fibroblast,0.7823769507803121,0.6883307260705407,0.04,3.081466022391267,,6.737679839042494,0.656021577163375
232,baseline,Myeloid,0.8238655462184874,0.8040821296236913,0.28,8.36749076631239,,11.10827769410246,0.8506691302220373
232,baseline,T_cell,0.5690756302521007,0.913255471899678,0.22,11.23854616312423,,12.829426664640568,0.9953455066237021
232,cellina-ablated,Endothelial,0.6411044417767107,0.7024397555228692,0.32,11.761073456214296,0.09240970611572266,15.974228308585666,0.729603063179201
232,cellina-ablated,Epithelial,0.4704441776710684,0.47422426197499845,0.14,12.82523003164009,0.23484678268432618,15.90831146114086,0.6629360929082103
232,cellina-ablated,Fibroblast,0.34280912364945976,0.32818151332479306,0.06,9.675850291464643,0.07894411087036132,13.682838406156847,0.6542731707996146
232,cellina-ablated,Myeloid,0.7953421368547419,0.8540359219717141,0.3,12.428510807884614,0.19831132888793945,16.09831264988634,0.8385052935357626
232,cellina-ablated,T_cell,0.7557743097238895,0.9820192984300079,0.38,13.652058043213923,0.0733734130859375,15.759546903235156,0.9957035445757251
232,cellina,Endothelial,0.7621128451380551,0.8183240158899769,0.32,14.472206244465706,0.5929634094238281,19.051167340909778,0.9263115738886664
232,cellina,Epithelial,0.5612965186074429,0.5853653109402397,0.16,12.51958366292165,2.435419273376465,15.954147931881764,0.6339666121814626
