KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
IRF3,full,mean,0.8340599042468448,1.0,0.03819325007282046,0.3756643894011926,0,cellina
IRF3,KO-specific,mean,0.16456422390509337,0.7,0.034365670749236445,0.2813615742482649,0,cellina
IRF5,full,mean,0.7839438620706917,1.0,0.10112492047173341,0.3071578711557312,0,cellina
IRF5,KO-specific,mean,0.2504218603641698,0.4,0.09778298419007889,0.3142145488545108,0,cellina
NFKBIA,full,mean,-0.11061041012004932,0.7,0.15252578612242687,0.672175853587124,0,cellina
NFKBIA,KO-specific,mean,-0.5811523985031917,0.4,0.15307030479762673,0.5681243493117766,0,cellina
LBP,full,mean,0.3510029130211692,0.8,0.0315277917044142,0.41033264779522327,0,cellina
LBP,KO-specific,mean,0.11069383139823535,0.7,0.07750756763841408,0.3077151773991012,0,cellina
MAP2K3,full,mean,0.47947354005757303,0.8,0.060147100806044664,0.5538739507325137,0,cellina
MAP2K3,KO-specific,mean,0.132132095018774,0.6,0.0805279352049169,0.3952112857114796,0,cellina
MAP2K2,full,Cellina-base,0.8036514669416858,0.8,4.010575816714774,0.5965391476089631,1,cellina
MAP2K2,KO-specific,Cellina-base,0.8083068036288951,0.8,4.061600698672998,0.5238766236222376,1,cellina
IRAK1,full,Cellina-base,0.60428381892282,0.8,4.699394654182091,0.5282267056849459,1,cellina
IRAK1,KO-specific,Cellina-base,0.34333241942480314,0.8,4.771769836076882,0.46471468111751896,1,cellina
IRF7,full,Cellina-base,0.8454447350558046,1.0,4.123299776021543,0.3298217998458296,1,cellina
IRF7,KO-specific,Cellina-base,0.8080791032084044,1.0,4.097119893164654,0.24812659330789635,1,cellina
PELI1,full,Cellina-base,0.6394455626588926,0.6,3.9396486930230594,0.4780703474545277,1,cellina
PELI1,KO-specific,Cellina-base,0.115470727721796,0.5,4.0053150687661825,0.43876256952523635,1,cellina
IRF3,full,Cellina-base,0.6171231989327117,0.9,4.456507120781057,0.47095181235873546,1,cellina
IRF3,KO-specific,Cellina-base,-0.21280800452387702,0.4,4.4268089486235365,0.4065404761369951,1,cellina
IRF5,full,Cellina-base,0.4989526816397618,0.4,3.6374089700748895,0.6057229692491207,1,cellina
IRF5,KO-specific,Cellina-base,0.24600336113570093,0.4,3.9752664258003443,0.4805748457199522,1,cellina
NFKBIA,full,Cellina-base,0.7454210899129404,0.9,4.2118155123695065,0.6865658028099059,1,cellina
NFKBIA,KO-specific,Cellina-base,0.3849555348425172,0.8,4.212467367277263,0.5284079622105855,1,cellina
LBP,full,Cellina-base,0.2422186360392352,0.7,4.720201552707327,0.4120904285265058,1,cellina
LBP,KO-specific,Cellina-base,-0.16783323778124085,0.5,4.689901691448735,0.4680408243732977,1,cellina
MAP2K3,full,Cellina-base,0.06371208572497584,0.6,4.179879361219994,0.5307260008281918,1,cellina
MAP2K3,KO-specific,Cellina-base,-0.20412341479396964,0.5,4.207991599165131,0.4593362206798861,1,cellina
MAP2K2,full,Cellina-base-random,0.04809675247107624,0.4,4.224706052444392,0.8005006660719255,1,cellina
MAP2K2,KO-specific,Cellina-base-random,-0.3236593874688875,0.34,4.222103867092092,0.7576084484458715,1,cellina
IRAK1,full,Cellina-base-random,0.5593541267909149,0.74,4.808918297103208,0.5976545342594171,1,cellina
IRAK1,KO-specific,Cellina-base-random,0.5849950437826589,0.7600000000000001,4.745191428167209,0.40087659768741907,1,cellina
IRF7,full,Cellina-base-random,0.5062511057319091,0.7,3.9915079865555954,0.4805654761257629,1,cellina
IRF7,KO-specific,Cellina-base-random,0.6067500280670786,0.86,4.012635253447786,0.3950153762952165,1,cellina
PELI1,full,Cellina-base-random,0.676964307015644,0.6599999999999999,4.014771339481145,0.5010081126832104,1,cellina
PELI1,KO-specific,Cellina-base-random,-0.20756670932012994,0.43999999999999995,3.968555078555493,0.38849668258430897,1,cellina
IRF3,full,Cellina-base-random,0.7101858152670874,0.7799999999999999,4.452215258930535,0.4544528450249187,1,cellina
IRF3,KO-specific,Cellina-base-random,-0.24830085279222355,0.48,4.390167342392488,0.34100337571031014,1,cellina
IRF5,full,Cellina-base-random,0.48576842746664156,0.44000000000000006,3.8533608143233367,0.572220680722127,1,cellina
IRF5,KO-specific,Cellina-base-random,0.21343335186254025,0.42000000000000004,3.818815014288945,0.42889652061909456,1,cellina
NFKBIA,full,Cellina-base-random,0.49058652894060656,0.48,4.303791469537986,0.7700819880225087,1,cellina
NFKBIA,KO-specific,Cellina-base-random,-0.22262272191595933,0.28,4.3034577193307415,0.6097288569550006,1,cellina
LBP,full,Cellina-base-random,0.17145335927811517,0.7,4.69664954446756,0.4235657348681974,1,cellina
LBP,KO-specific,Cellina-base-random,-0.15479895055906737,0.52,4.570019990749631,0.36537805476962143,1,cellina
MAP2K3,full,Cellina-base-random,0.5033613998488081,0.5800000000000001,4.238816473361256,0.4938256831360869,1,cellina
MAP2K3,KO-specific,Cellina-base-random,0.03478674938479215,0.5800000000000001,4.2261347184597415,0.44231349341800563,1,cellina
MAP2K2,full,mean,0.11320290179380164,0.6,0.3601148896802922,0.796577065051924,1,cellina
MAP2K2,KO-specific,mean,-0.17324426633348525,0.6,0.3649443316589133,0.7690622825974635,1,cellina
IRAK1,full,mean,0.7937256456060505,0.9,0.12403462934962484,0.5357234046065242,1,cellina
IRAK1,KO-specific,mean,0.4726784480910046,0.7,0.15562921798125764,0.4231155844177968,1,cellina
IRF7,full,mean,0.6202864789425437,0.8,0.1386424764622273,0.46054592376229125,1,cellina
IRF7,KO-specific,mean,0.11522725037254782,0.4,0.1024399145241924,0.47600700453721745,1,cellina
PELI1,full,mean,0.9001988968182608,0.9,0.1411426143402002,0.4399582399683823,1,cellina
